186.452271,-264.100403,100.000000,0.049256
181.532379,-264.313812,100.000000,0.049245
176.568405,-264.529144,100.000000,0.049686
171.539185,-264.759613,100.000000,0.050345
166.639999,-265.327911,100.000000,0.049320
161.851883,-266.479950,100.000000,0.049248
157.273453,-268.293762,100.000000,0.049246
152.932709,-270.927765,100.000000,0.050775
149.134079,-274.053009,100.000000,0.049191
145.774033,-277.647949,100.000000,0.049208
142.731918,-281.554321,100.000000,0.049512
140.004227,-285.797760,100.000000,0.050446
137.908600,-290.249359,100.000000,0.049202
136.341904,-294.915558,100.000000,0.049222
135.037003,-299.672424,100.000000,0.049326
133.791122,-304.563782,100.000000,0.050475
132.575592,-309.335907,100.000000,0.049245
131.360260,-314.107300,100.000000,0.049237
130.139267,-318.900909,100.000000,0.049467
128.898041,-323.773987,100.000000,0.050286
127.502449,-329.253082,100.000000,0.397231
126.424728,-333.484192,100.000000,0.043662
125.079483,-338.765625,100.000000,0.054501
123.994339,-343.025909,100.000000,0.043963
122.625618,-348.399506,100.000000,0.055451
121.523140,-352.727814,100.000000,0.044665
120.175453,-358.018829,100.000000,0.054600
119.089760,-362.281250,100.000000,0.043985
117.717331,-367.669403,100.000000,0.055602
116.559639,-372.214478,100.000000,0.046902
115.197197,-377.590851,100.000000,0.055463
114.117622,-381.850983,100.000000,0.043948
112.771973,-387.161102,100.000000,0.054780
111.663994,-391.533325,100.000000,0.045104
110.279427,-396.997040,100.000000,0.056364
109.199615,-401.258148,100.000000,0.043958
107.848785,-406.588684,100.000000,0.054991
106.747246,-410.957916,100.000000,0.045059
105.427475,-416.247223,100.000000,0.054515
104.363892,-420.509796,100.000000,0.043933
103.048843,-425.807709,100.000000,0.054587
101.977402,-430.146881,100.000000,0.044695
100.659058,-435.485962,100.000000,0.054995
99.604721,-439.755859,100.000000,0.043982
98.253532,-445.227936,100.000000,0.056364
97.223839,-449.398041,100.000000,0.042953
95.901711,-454.752441,100.000000,0.055152
94.839569,-459.009216,100.000000,0.043873
93.494781,-464.343231,100.000000,0.055009
92.234390,-469.140259,100.000000,0.049599
90.814964,-473.912537,100.000000,0.049789
89.314644,-478.598389,100.000000,0.049202
87.817635,-483.273895,100.000000,0.049093
86.317383,-487.999237,100.000000,0.049578
84.886131,-492.811249,100.000000,0.050203
83.524078,-497.538147,100.000000,0.049192
82.155029,-502.246094,100.000000,0.049029
80.692429,-507.275726,100.000000,0.052380
79.371902,-511.816772,100.000000,0.047292
78.001923,-516.527893,100.000000,0.049063
76.632973,-521.235474,100.000000,0.049026
75.207802,-526.136414,100.000000,0.051040
73.842384,-530.831848,100.000000,0.048900
72.470558,-535.549316,100.000000,0.049129
71.096542,-540.274292,100.000000,0.049208
69.722878,-544.998108,100.000000,0.049194
68.339348,-549.755859,100.000000,0.049548
66.950890,-554.530518,100.000000,0.049725
65.726662,-558.740417,100.000000,0.043843
64.191887,-564.018250,100.000000,0.054965
62.969444,-568.222046,100.000000,0.043779
61.404182,-573.604736,100.000000,0.056056
60.180782,-577.811768,100.000000,0.043814
58.654480,-583.060486,100.000000,0.054661
57.419266,-587.308167,100.000000,0.044237
55.880592,-592.599426,100.000000,0.055103
54.863758,-596.862854,100.000000,0.043831
54.115921,-602.247131,100.000000,0.054359
54.051102,-606.693542,100.000000,0.044468
54.474041,-612.196533,100.000000,0.055193
54.878399,-616.551392,100.000000,0.043736
55.378914,-621.200500,100.000000,0.352064
56.140984,-626.041016,100.000000,0.049002
56.926952,-630.879272,100.000000,0.049017
57.719963,-635.760864,100.000000,0.049456
58.516350,-640.663269,100.000000,0.049667
59.302975,-645.505554,100.000000,0.049057
60.094269,-650.376587,100.000000,0.049349
60.875462,-655.185486,100.000000,0.048719
61.677608,-660.123352,100.000000,0.050026
62.477074,-665.044678,100.000000,0.049858
63.181423,-669.380493,100.000000,0.043926
64.053902,-674.751282,100.000000,0.054413
64.756424,-679.075867,100.000000,0.043814
65.661629,-684.648132,100.000000,0.056454
66.365074,-688.978394,100.000000,0.043871
67.242378,-694.378906,100.000000,0.054712
67.941063,-698.679871,100.000000,0.043573
68.831512,-704.161316,100.000000,0.055532
69.535545,-708.495239,100.000000,0.043907
70.408279,-713.867615,100.000000,0.054428
71.111076,-718.193909,100.000000,0.043831
71.993622,-723.626709,100.000000,0.055040
72.708214,-728.025574,100.000000,0.044565
73.580444,-733.394897,100.000000,0.054398
74.367317,-738.238708,100.000000,0.049074
75.171188,-743.187195,100.000000,0.050133
75.958084,-748.031189,100.000000,0.049074
76.745201,-752.876526,100.000000,0.049089
77.532448,-757.722656,100.000000,0.049097
78.329941,-762.631897,100.000000,0.049736
79.131927,-767.568787,100.000000,0.050016
79.918755,-772.412354,100.000000,0.049070
80.706245,-777.260010,100.000000,0.049112
81.507652,-782.193298,100.000000,0.049980
82.301697,-787.081299,100.000000,0.049520
83.088364,-791.923889,100.000000,0.049061
83.876091,-796.773010,100.000000,0.049128
84.688110,-801.771667,100.000000,0.050642
85.475037,-806.542175,100.000000,0.048349
86.437706,-810.833740,100.000000,0.043982
91.179207,-809.785828,100.000000,1.395111
95.993858,-808.777771,100.000000,0.049191
100.830078,-807.832336,100.000000,0.049278
105.718025,-807.001587,100.000000,0.049580
110.619247,-806.205505,100.000000,0.049654
115.478218,-805.422363,100.000000,0.049217
120.334877,-804.639587,100.000000,0.049192
125.194778,-803.856323,100.000000,0.049227
130.095596,-803.066467,100.000000,0.049641
135.047226,-802.286987,100.000000,0.050125
139.913330,-801.567444,100.000000,0.049191
144.287079,-800.979858,100.000000,0.044130
149.741333,-800.406433,100.000000,0.054844
154.748993,-800.209290,100.000000,0.050116
159.668976,-800.359253,100.000000,0.049223
164.047836,-800.686340,100.000000,0.043911
169.461716,-801.383240,100.000000,0.054586
173.827591,-802.137024,100.000000,0.044304
179.315811,-803.084595,100.000000,0.055695
183.626343,-803.932312,100.000000,0.043930
189.031723,-805.111511,100.000000,0.055325
193.371765,-806.058289,100.000000,0.044422
198.704346,-807.221619,100.000000,0.054581
202.999710,-808.158630,100.000000,0.043964
208.392258,-809.335022,100.000000,0.055193
212.701843,-810.275146,100.000000,0.044109
218.106873,-811.454285,100.000000,0.055321
222.399628,-812.390747,100.000000,0.043938
227.727631,-813.553040,100.000000,0.054533
232.017181,-814.488831,100.000000,0.043905
237.458557,-815.675903,100.000000,0.055693
242.262909,-816.723999,100.000000,0.049173
247.066360,-817.771851,100.000000,0.049164
251.870026,-818.819763,100.000000,0.049166
256.750793,-819.884521,100.000000,0.049955
261.592834,-820.940796,100.000000,0.049559
266.390045,-821.987305,100.000000,0.049101
271.198608,-823.036316,100.000000,0.049217
276.079865,-824.101196,100.000000,0.049961
280.974091,-825.168884,100.000000,0.050093
285.772705,-826.215698,100.000000,0.049114
290.581757,-827.264832,100.000000,0.049221
295.473602,-828.331970,100.000000,0.050070
300.326874,-829.390747,100.000000,0.049675
305.130341,-830.438599,100.000000,0.049164
309.933655,-831.486450,100.000000,0.049164
314.789764,-832.545837,100.000000,0.049704
319.691345,-833.615112,100.000000,0.050169
324.523590,-834.669250,100.000000,0.049459
329.326477,-835.716980,100.000000,0.049158
333.625824,-836.654907,100.000000,0.044004
339.070343,-837.842651,100.000000,0.055725
343.359558,-838.778320,100.000000,0.043901
348.727417,-839.949341,100.000000,0.054941
352.992340,-840.879761,100.000000,0.043652
358.386414,-842.056458,100.000000,0.055210
362.786285,-843.016296,100.000000,0.045034
368.114899,-844.178772,100.000000,0.054539
372.406738,-845.115051,100.000000,0.043928
377.776917,-846.286560,100.000000,0.054964
382.180603,-847.247253,100.000000,0.045073
387.513458,-848.410645,100.000000,0.054583
391.809845,-849.347900,100.000000,0.043974
397.154022,-850.513733,100.000000,0.054699
401.548218,-851.472351,100.000000,0.044975
406.875610,-852.634521,100.000000,0.054527
411.170074,-853.571350,100.000000,0.043955
416.540955,-854.743042,100.000000,0.054972
421.419098,-855.807190,100.000000,0.049929
426.256805,-856.862549,100.000000,0.049515
431.064117,-857.911255,100.000000,0.049204
435.882660,-858.962402,100.000000,0.049318
440.717377,-860.017090,100.000000,0.049484
445.554169,-861.072266,100.000000,0.049505
450.362762,-862.121277,100.000000,0.049217
455.169800,-863.157654,100.000000,0.049175
460.028717,-864.174194,100.000000,0.049641
464.981934,-865.114380,100.000000,0.050417
471.565399,-866.022522,100.000000,0.066458
476.489746,-866.549133,100.000000,0.049524
481.435028,-867.078003,100.000000,0.049734
486.328003,-867.601257,100.000000,0.049210
491.216492,-868.124084,100.000000,0.049164
496.113647,-868.647827,100.000000,0.049252
501.127441,-869.184021,100.000000,0.050425
506.014526,-869.706665,100.000000,0.049150
510.392639,-870.174866,100.000000,0.044031
515.794128,-870.752502,100.000000,0.054323
520.216797,-871.225464,100.000000,0.044479
525.734924,-871.815613,100.000000,0.055496
530.120361,-872.284607,100.000000,0.044104
535.527039,-872.862854,100.000000,0.054375
540.002441,-873.341492,100.000000,0.045010
545.523193,-873.931885,100.000000,0.055523
549.892639,-874.399170,100.000000,0.043943
555.315918,-874.979187,100.000000,0.054543
559.718384,-875.450012,100.000000,0.044275
565.585388,-876.077454,100.000000,0.059006
570.626709,-876.616577,100.000000,0.050701
575.509583,-877.138794,100.000000,0.049107
579.884399,-877.606689,100.000000,0.043997
585.555359,-878.213196,100.000000,0.057034
590.560181,-878.748413,100.000000,0.050333
595.434753,-879.269714,100.000000,0.049023
600.397644,-879.800476,100.000000,0.049911
605.398804,-880.335327,100.000000,0.050297
609.783813,-880.804260,100.000000,0.044100
615.202026,-881.383728,100.000000,0.054491
619.613892,-881.855591,100.000000,0.044371
625.125305,-882.445007,100.000000,0.055428
629.494812,-882.912292,100.000000,0.043943
634.914185,-883.491882,100.000000,0.054502
639.293579,-883.960266,100.000000,0.044044
644.927490,-884.562805,100.000000,0.056660
649.301514,-885.030579,100.000000,0.043989
654.759583,-885.614319,100.000000,0.054892
659.249634,-886.094543,100.000000,0.045156
664.665833,-886.673767,100.000000,0.054470
669.037842,-887.141357,100.000000,0.043970
674.479614,-887.562439,100.000000,0.054581
678.893433,-887.617371,100.000000,0.044142
684.474792,-887.632263,100.000000,0.055815
688.942505,-887.644165,100.000000,0.044678
694.397095,-887.658691,100.000000,0.054546
698.791443,-887.670410,100.000000,0.043943
704.344910,-887.685242,100.000000,0.055534
708.745911,-887.696960,100.000000,0.044010
714.207092,-887.711548,100.000000,0.054611
719.129517,-887.724670,100.000000,0.049225
724.113525,-887.737976,100.000000,0.049841
729.100769,-887.678162,100.000000,0.049875
734.015991,-887.539734,100.000000,0.049171
738.966309,-887.351929,100.000000,0.049540
743.923706,-887.139587,100.000000,0.049620
748.903748,-886.926270,100.000000,0.049847
753.820496,-886.685547,100.000000,0.049227
758.744568,-886.426392,100.000000,0.049309
763.709290,-886.134827,100.000000,0.049732
768.679993,-885.824646,100.000000,0.049805
773.594482,-885.493835,100.000000,0.049255
778.502380,-885.145386,100.000000,0.049202
783.441101,-884.741150,100.000000,0.049553
788.459717,-884.256226,100.000000,0.050419
793.352356,-883.692810,100.000000,0.049250
798.236572,-883.130371,100.000000,0.049164
802.602905,-882.627563,100.000000,0.440376
808.139893,-881.989990,100.000000,0.055735
812.509644,-881.486816,100.000000,0.043985
817.938293,-880.861694,100.000000,0.054646
822.302551,-880.359131,100.000000,0.043932
827.788635,-879.727417,100.000000,0.055223
832.194763,-879.220032,100.000000,0.044353
837.603271,-878.597229,100.000000,0.054443
841.962158,-878.095276,100.000000,0.043877
847.622009,-877.443542,100.000000,0.056973
847.622009,-877.443542,100.000000,1.678457
